cite_key,survey_evidence_tier,domain,vehicle,course_object,representation_family,generator_family,generation_role,validity_strategy,geometry_metrics,difficulty_metrics,diversity_metrics,training_distribution,evaluation_suite,simulator,export_format,code_status,asset_status,reproducibility_fields,evidence_locator,coding_notes
DRAFT_C0172,supporting,ground,NR,waypoint_sequence;road_network,waypoint_graph,NR,NR,NR,NR,NR,NR,NR,NR,NR,XML,NR,NR,official schema and example downloads;route semantics,domain=HTML Sec. 6.8.2;course_object=HTML Sec. 6.8.2;representation_family=HTML Sec. 6.8.2;export_format=HTML page title and deliverables;reproducibility_fields=HTML Sec. 6.8.1 and Sec. 6.8.2,Supporting route-interface standard: ordered waypoints and route strategies are course-defining but the page establishes no source-native course-changing or serialization operation.
DRAFT_C0175,supporting,ground,autonomous_vehicle,open_corridor;waypoint_sequence;fixed_benchmark,simulator_native,NR,benchmark_only,NR,NR,NR,NR,NR,CARLA_Leaderboard_2_0,CARLA,XML,official_open,official_open,route_ids;waypoints;weather_parameters,survey_evidence_tier=repo@a87a3419 README.md#L1-L14;domain=repo@a87a3419 README.md#L1-L14;vehicle=repo@a87a3419 README.md#L1-L14;course_object=repo@a87a3419 README.md#L1-L4;representation_family=repo@a87a3419 data/routes_training.xml#L1-L48;generation_role=repo@a87a3419 README.md#L1-L4;evaluation_suite=repo@a87a3419 README.md#L1-L14;simulator=repo@a87a3419 README.md#L1-L14;export_format=repo@a87a3419 data/routes_training.xml#L1-L48;code_status=repo@a87a3419 LICENSE#L1-L20;asset_status=repo@a87a3419 data/routes_training.xml#L1-L48 and LICENSE#L1-L20;reproducibility_fields=repo@a87a3419 data/routes_training.xml#L1-L48,NR
DRAFT_C0176,core,ground,autonomous_vehicle,road_network,hybrid,constructive;human_designed,geometry_synthesis;serialization,not_reported,NR,NR,NR,NR,CommonRoad_Scenario_Designer,SUMO,CommonRoad;OpenDRIVE;SUMO,official_open,NR,OSM_conversion_parameters;lanelet_templates,"survey_evidence_tier=PDF p. 1, Abstract;domain=PDF p. 1, Abstract;vehicle=PDF p. 1, Abstract;course_object=PDF p. 1, Abstract;representation_family=PDF p. 2, Sec. III-A and Fig. 2;generator_family=PDF p. 3, Sec. III-D;generator_family=PDF p. 1, Sec. I-B;generation_role=PDF p. 2-3, Sec. III;generation_role=PDF p. 4, Sec. III-E;validity_strategy=PDF p. 5, Sec. VI;evaluation_suite=PDF p. 1, Abstract;simulator=PDF p. 4, Sec. III-E;export_format=PDF p. 4, Sec. III-E;code_status=PDF p. 1, Abstract;reproducibility_fields=PDF p. 2-3, Sec. III;reproducibility_fields=PDF p. 4, Sec. IV",NR
DRAFT_C0177,core,adjacent,biped walker,open_corridor,occupancy_heightfield_mesh,stochastic_procedural;search_evolutionary;learned_generative,geometry_synthesis;task_selection;mutation,rejection,terrain roughness;stump height;gap size,minimal criterion;environment score thresholds,PATA-EC distance over agent-performance rankings,mutated population of obstacle-course environments,15 target environments from five independent runs with ES PPO and curriculum controls,NR,NR,NR,NR,environment encoding;minimal criterion;PATA-EC procedure;five random seeds,domain=PDF p. 1 Abstract and PDF p. 3 Sec. 3;vehicle=PDF p. 4 Fig. 2 caption;course_object=PDF p. 3 Sec. 3.2.1;representation_family=PDF p. 4 Sec. 4;generator_family=PDF p. 3 Sec. 3.1 for random mutation and novelty selection and PDF p. 4 Sec. 4 for the NEAT-trained CPPN landscape generator;generation_role=PDF p. 3 Sec. 3.1;validity_strategy=PDF p. 3 Sec. 3.1;geometry_metrics=PDF p. 3 Sec. 3.2.1;difficulty_metrics=PDF p. 3 Sec. 3.1;diversity_metrics=PDF p. 3 Sec. 3.2.1;training_distribution=PDF p. 3 Sec. 3.1;evaluation_suite=PDF p. 6 Sec. 5;reproducibility_fields=PDF p. 3 Sec. 3.1 and PDF p. 6 Sec. 5,Core adjacent obstacle-course generator: a NEAT-trained CPPN maps x coordinates to terrain height while stochastic mutation supplies candidates selected by minimal criterion and PATA-EC novelty.
DRAFT_C0178,supporting,ground,NR,fixed_benchmark,simulator_native,NR,benchmark_only,NR,NR,NR,NR,NR,NR,eufs_sim,CSV,official_open,official_open,cone_coordinates;coordinate_variances;coordinate_covariance,survey_evidence_tier=repo@ccd652d README.md#L1-L14;domain=repo@ccd652d README.md#L1-L3;course_object=repo@ccd652d README.md#L1-L3;representation_family=repo@ccd652d README.md#L3-L14;generation_role=repo@ccd652d README.md#L1-L3;simulator=repo@ccd652d README.md#L1-L3;export_format=repo@ccd652d README.md#L5-L14;code_status=repo@ccd652d README.md#L1-L3 and LICENSE#L1-L13;asset_status=repo@ccd652d README.md#L1-L14 and LICENSE#L1-L13;reproducibility_fields=repo@ccd652d README.md#L7-L14,Supporting-only official repository of fixed Formula Student tracks in an eufs_sim-compatible CSV format under the MIT license; no generator is reported.
DRAFT_C0180,core,ground,one-tenth-scale autonomous racing vehicle,world_asset;fixed_benchmark,simulator_native,stochastic_procedural,geometry_synthesis,not_reported,NR,lap time;collision-free completion,NR,NR,three benchmark tasks,F1TENTH,NR,NR,NR,containerized simulator;deterministic rollout;vehicle and environment parameters,survey_evidence_tier=PDF p. 4 Sec. 3.2 and PDF p. 6 Sec. 5;domain=PDF p. 1 Abstract;vehicle=PDF p. 1 Abstract and PDF p. 4 Sec. 4;course_object=PDF p. 4 Sec. 3.2 and PDF p. 6 Sec. 5;representation_family=PDF p. 6 Sec. 6.1;generator_family=PDF p. 4 Sec. 3.2;generation_role=PDF p. 4 Sec. 3.2;validity_strategy=PDF p. 4 Sec. 3.2;difficulty_metrics=PDF p. 6 Sec. 5;evaluation_suite=PDF p. 6 Sec. 5;simulator=PDF pp. 3-4 Sec. 3;reproducibility_fields=PDF p. 3 Sec. 3.1 and PDF p. 4 Sec. 3.2,NR
DRAFT_C0182,supporting,ground,F1TENTH_vehicle,closed_track;fixed_benchmark,centerline_plus_width;occupancy_heightfield_mesh,NR,benchmark_only,NR,track_width,NR,NR,NR,F1TENTH_Gym;F1TENTH_Simulator,F1TENTH_Gym;F1TENTH_Simulator,CSV;PNG;TXT;YAML,official_open,official_open,downscale_1_to_10;fixed_track_width,survey_evidence_tier=repo@b95c4eff README.md#L1-L2;domain=repo@b95c4eff README.md#L1-L2;vehicle=repo@b95c4eff README.md#L1-L2;course_object=repo@b95c4eff README.md#L24-L55;representation_family=repo@b95c4eff README.md#L60-L62;representation_family=repo@b95c4eff README.md#L57-L59;generation_role=repo@b95c4eff README.md#L57-L64;geometry_metrics=repo@b95c4eff README.md#L49-L55;evaluation_suite=repo@b95c4eff README.md#L1-L2;simulator=repo@b95c4eff README.md#L1-L2;export_format=repo@b95c4eff README.md#L57-L64;code_status=repo@b95c4eff convert.py#L1-L1 and LICENSE#L1-L27;asset_status=repo@b95c4eff README.md#L24-L64 and LICENSE#L1-L27;reproducibility_fields=repo@b95c4eff README.md#L49-L55,NR
DRAFT_C0183,supporting,aerial,quadrotor,fixed_benchmark,gate_poses,NR,benchmark_only,NR,NR,NR,NR,NR,RL_gate_flight_task,Flightmare,PLY,NR,NR,Gym_style_wrapper;100_parallel_quadrotors;gate_radius_1m,survey_evidence_tier=PDF p. 6 Sec. 4.2 and PDF p. 11 Sec. 5.3;domain=PDF p. 3 Sec. 3.1;vehicle=PDF p. 3 Sec. 3.1;course_object=PDF p. 6 Sec. 4.2 and PDF p. 11 Sec. 5.3;representation_family=PDF p. 11 Sec. 5.3;generation_role=PDF p. 6 Sec. 4.2;evaluation_suite=PDF p. 6 Sec. 4.2;simulator=PDF p. 3 Sec. 3.1;export_format=PDF p. 4 Sec. 3.2;reproducibility_fields=PDF p. 6 Sec. 4.2 and PDF p. 11 Sec. 5.3,Supporting-only simulator paper: it defines a fixed single-gate flight benchmark with gate pose state but no course-generation method; an open-source acknowledgment lacks a release locator and public terms.
DRAFT_C0188,core,ground,NR,world_asset,occupancy_heightfield_mesh,constructive;stochastic_procedural,geometry_synthesis,not_reported,NR,terrain difficulty parameter,NR,curriculum-based or random sub-terrain allocation,NR,Isaac Lab,NR,official_open,NR,sub-terrain proportions;row and column counts;curriculum flag,survey_evidence_tier=HTML source L653-L667;domain=HTML source L653-L667;course_object=HTML source L653-L667;representation_family=HTML source L640-L653 (documented height-field and trimesh terrain representations);generator_family=HTML source L653-L667;generator_family=HTML source L763-L873 (random and curriculum terrain construction);generation_role=HTML source L763-L873;validity_strategy=HTML source L653-L667 and L763-L873 (inspected generation material; mechanism not reported);difficulty_metrics=HTML source L653-L667;training_distribution=HTML source L763-L873;simulator=HTML title and source L653-L667;code_status=HTML source L720-L873;reproducibility_fields=HTML source L720-L873,NR
DRAFT_C0191,core,adjacent,NR,road_network,waypoint_graph,constructive;stochastic_procedural,geometry_synthesis,not_reported,junction count;street length;edge distance;minimum angle,NR,NR,NR,NR,SUMO,XML;CSV;Parquet,NR,NR,configuration schema;random seed;command-line options,domain=HTML From 30.000 feet;course_object=HTML From 30.000 feet and Grid Network;representation_family=HTML Random Network;generator_family=HTML Grid Network and Random Network;generation_role=HTML From 30.000 feet;validity_strategy=HTML Grid Network and Random Network options;geometry_metrics=HTML Grid Network and Random Network;simulator=HTML From 30.000 feet;export_format=HTML Options output.format;reproducibility_fields=HTML Options configuration and Random Number,Core constructive and stochastic road-network generator; the frozen page documents generation controls but no generated-network validity mechanism and no inspectable licensed software release.
DRAFT_C0194,core,aerial,quadrotor;fixed-wing UAV,waypoint_sequence,waypoint_graph,stochastic_procedural,geometry_synthesis,not_reported,NR,waypoint-reach distance,NR,random 3D waypoint sequences,QuadX-Waypoints and Fixedwing-Waypoints environments,PyFlyt,NR,NR,NR,waypoint count and reach-distance settings;physics controller and environment loop rates,survey_evidence_tier=PDF p. 7 Sec. III-F;domain=PDF p. 1 Abstract;vehicle=PDF p. 6 Sec. III-E and PDF p. 7 Sec. III-F;course_object=PDF p. 7 Sec. III-F.5;representation_family=PDF p. 7 Eqs. 19-20;generator_family=PDF p. 7 Sec. III-F.5;generation_role=PDF p. 7 Sec. III-F.5;validity_strategy=PDF p. 7 Sec. III-F.5;difficulty_metrics=PDF p. 7 Sec. III-F.5;training_distribution=PDF p. 7 Sec. III-F.5;evaluation_suite=PDF p. 7 Sec. III-F.5;simulator=PDF p. 3 Sec. III-B;reproducibility_fields=PDF p. 7 Secs. III-F.3 and III-F.5,NR
DRAFT_C0195,supporting,ground,race_car,closed_track;fixed_benchmark,sampled_centerline;centerline_plus_width,NR,serialization;benchmark_only,NR,track_width;curvature_profile,NR,NR,NR,NR,NR,CSV,not_applicable,official_open,pinned_commit;track_and_raceline_CSV_schema,survey_evidence_tier=repo@e59595d1f3573b30d1ded6a08984935b957688e0 README.md#L1-L3;domain=repo@e59595d1f3573b30d1ded6a08984935b957688e0 README.md#L7-L32;vehicle=repo@e59595d1f3573b30d1ded6a08984935b957688e0 README.md#L7-L32;course_object=repo@e59595d1f3573b30d1ded6a08984935b957688e0 README.md#L1-L3;representation_family=repo@e59595d1f3573b30d1ded6a08984935b957688e0 README.md#L40-L43;representation_family=repo@e59595d1f3573b30d1ded6a08984935b957688e0 README.md#L44-L46;generation_role=repo@e59595d1f3573b30d1ded6a08984935b957688e0 README.md#L40-L46;generation_role=repo@e59595d1f3573b30d1ded6a08984935b957688e0 README.md#L1-L3;geometry_metrics=repo@e59595d1f3573b30d1ded6a08984935b957688e0 README.md#L40-L46;export_format=repo@e59595d1f3573b30d1ded6a08984935b957688e0 tracks/Austin.csv#L1;code_status=repo@e59595d1f3573b30d1ded6a08984935b957688e0 README.md#L1-L3;asset_status=repo@e59595d1f3573b30d1ded6a08984935b957688e0 LICENSE#L1-L6;reproducibility_fields=repo@e59595d1f3573b30d1ded6a08984935b957688e0 README.md#L40-L46,NR
DRAFT_C0196,core,ground,Formula Student Driverless vehicle,closed_track,boundary_pair,constructive;stochastic_procedural,geometry_synthesis;repair;serialization,rejection;repair_projection,curvature;track width;cone spacing;straight-section length,NR,NR,NR,NR,FSSIM;FSDS,YAML;CSV;GPX,official_open,official_open,seed;presets;versioned source archive;MIT license,domain=archive@random-track-generator-1.1.0 README.md#L8-L16;vehicle=archive@random-track-generator-1.1.0 README.md#L8-L16;course_object=archive@random-track-generator-1.1.0 README.md#L8-L24;representation_family=archive@random-track-generator-1.1.0 random_track_generator/track.py#L55-L69;generator_family=archive@random-track-generator-1.1.0 random_track_generator/track_generator.py#L22-L137 and #L164-L210;generation_role=archive@random-track-generator-1.1.0 random_track_generator/track_generator.py#L60-L77 and #L145-L210 and random_track_generator/track.py#L71-L120;validity_strategy=archive@random-track-generator-1.1.0 random_track_generator/track_generator.py#L145-L172;geometry_metrics=archive@random-track-generator-1.1.0 random_track_generator/track_generator.py#L16-L20 and #L174-L204;simulator=archive@random-track-generator-1.1.0 README.md#L8-L16;export_format=archive@random-track-generator-1.1.0 random_track_generator/track.py#L28-L38 and #L71-L120;code_status=archive@random-track-generator-1.1.0 LICENSE and pyproject.toml;asset_status=archive@random-track-generator-1.1.0 random_track_generator/tracks/FSG.yaml and LICENSE;reproducibility_fields=archive@random-track-generator-1.1.0 README.md#L32-L42 and pyproject.toml,Core versioned package: bounded Voronoi construction plus random geometry sampling produces a cone-boundary pair; curvature repair and invalid-polygon rejection are validity stages rather than a repair_projection generator family.
DRAFT_C0198,supporting,maritime,autonomous_surface_vehicle,gate_chain;buoy_course,NR,NR,benchmark_only,NR,buoy_height;buoy_diameter,task_completion_time,NR,NR,Autonomy_Challenge,NR,NR,NR,NR,buoy_models;colors;dimensions;task_rules,survey_evidence_tier=PDF p. 45 Sec. 3.2.1;domain=PDF p. 1 Introduction;vehicle=PDF p. 45 Sec. 3.2.1;course_object=PDF p. 45 Sec. 3.2.1;generation_role=PDF p. 44 Sec. 3.2;geometry_metrics=PDF p. 46 Sec. 3.2.1 Task Elements;difficulty_metrics=PDF p. 49 Sec. 3.2.3;evaluation_suite=PDF p. 39 Sec. 3;reproducibility_fields=PDF pp. 45-46 Sec. 3.2.1,NR
DRAFT_C0202,core,ground,autonomous_vehicle,road_network,waypoint_graph,learned_generative,geometry_synthesis;boundary_case,by_construction,connectivity;density;reach;convenience;route_length;endpoint_distance,collision_rate;offroad_rate;success_rate,NR,Waymo_Open_Motion_dataset;nuPlan,Waymo;nuPlan;RL_planner_evaluation,GPUDrive,NR,NR,NR,NR,survey_evidence_tier=PDF p. 1 Sec. Abstract;domain=PDF p. 1 Sec. 1;vehicle=PDF p. 1 Sec. Abstract;course_object=PDF p. 1 Sec. Abstract;representation_family=PDF p. 3 Sec. 3.1;generator_family=PDF p. 1 Sec. Abstract;generation_role=PDF p. 3 Sec. 3.2.3;generation_role=PDF p. 6 Sec. 3.3;validity_strategy=PDF p. 6 Sec. 3.4;geometry_metrics=PDF p. 6 Sec. 4;difficulty_metrics=PDF p. 7 Table 4;training_distribution=PDF p. 6 Sec. 4;evaluation_suite=PDF p. 6 Sec. 4;simulator=PDF p. 2 Sec. 1,NR
DRAFT_C0203,supporting,adjacent,NR,world_asset,simulator_native,NR,NR,NR,NR,NR,NR,NR,NR,Gazebo_Harmonic,SDF,NR,NR,GZ_SIM_RESOURCE_PATH;world_SDF_template,survey_evidence_tier=HTML#sdf-worlds and HTML#defining-a-world;domain=HTML#sdf-worlds;course_object=HTML#defining-a-world;representation_family=HTML#defining-a-world;simulator=HTML#sdf-worlds;export_format=HTML#defining-a-world;reproducibility_fields=HTML#download-the-model,Supporting-only documentation defines a generic SDF world interface and simulator constraints; it establishes neither a parameterized or stochastic course-changing mechanism nor public asset terms.
DRAFT_C0205,core,ground,vehicle motion-planning agent,road_network,waypoint_graph;hybrid,learned_generative,geometry_synthesis;boundary_case,not_reported,NR,PDM failure rate,traffic density;route difficulty,real-world driving logs,PDM-Closed planner evaluation,SLEDGE,NR,NR,NR,raster-to-vector autoencoder;Diffusion Transformer;rule-based traffic simulation,survey_evidence_tier=PDF p. 1 Abstract;domain=PDF p. 1 Abstract;vehicle=PDF p. 1 Abstract;course_object=PDF p. 1 Abstract and Sec. 1;representation_family=PDF p. 1 Abstract for lane graphs and PDF pp. 1-2 Sec. 1 for the raster-to-vector representation;generator_family=PDF p. 1 Abstract and Sec. 1;generation_role=PDF p. 1 Abstract and PDF pp. 2-3 Sec. 1 Contributions;validity_strategy=PDF pp. 1-3 Abstract and Sec. 1 generation material;difficulty_metrics=PDF p. 1 Abstract;diversity_metrics=PDF p. 1 Abstract;training_distribution=PDF p. 1 Abstract;evaluation_suite=PDF p. 1 Abstract;simulator=PDF p. 1 Abstract;reproducibility_fields=PDF p. 1 Abstract and Sec. 1,NR
DRAFT_C0211,supporting,maritime,autonomous sailing boat,buoy_course,gate_poses,NR,benchmark_only,NR,NR,time to final marker;number of markers reached,NR,NR,fleet race;station keeping;area scanning,NR,CSV;binary,NR,NR,marker and virtual-buoy positions;GPS track-point requirement,"survey_evidence_tier=PDF Fleet race;domain=PDF Sec. 4, Collisions and Right of Way;vehicle=PDF Sec. 4, Collisions and Right of Way;course_object=PDF Fleet race;representation_family=PDF Fleet race;generation_role=PDF pp. 4-5, Sec. 8 and Fleet race (fixed competition benchmark only);difficulty_metrics=PDF Fleet race scoring;evaluation_suite=PDF Fleet race;evaluation_suite=PDF Station keeping and avoidance;evaluation_suite=PDF Area scanning;export_format=PDF Sec. 7.2, Tracking;reproducibility_fields=PDF Fleet race;reproducibility_fields=PDF Sec. 7.2, Tracking;coding_notes=PDF Fleet race",Fixed buoy-course and marker rules are coded only as a supporting benchmark-interface property; this source makes no generation-method claim.
