conflict_id,record_type,record_key,field,value_a,value_b,resolution,resolver,resolution_evidence
XB85D65811EF5,candidate,C0097,source_type,paper,software,,,value_a=paper/data/agent_runs/aware-geometry-rl.csv#AGRL0020@sha256:62279f0737f059721c5f8ecc43c3a98411ca1f250a64a9c5d3b55c8e824ddafe; value_a=paper/data/candidates.csv#C0117@sha256:95468d10f8db90c2e9d90813c21589279e48aeba8ea45384291725b9cac63389; value_b=paper/data/candidates.csv#C0097@sha256:673ab1019ba1eba5651698a9e11edf0f316507a370f20aae0a08c354d17eadc9; value_b=paper/data/candidates.csv#C0097@sha256:6c20e8bae1801beefe767e6dd119e716ea6fc3d9e9875463afc6d2e92dc5b99f
XA90A2B693407,candidate,C0097,source_type,conference paper,software,,,value_a=paper/data/agent_runs/blind-ground.csv#BG-028@sha256:95ff7dbf0e06972755729bccff30402621565e9e7034b40abce61045d7f17a31; value_b=paper/data/candidates.csv#C0097@sha256:673ab1019ba1eba5651698a9e11edf0f316507a370f20aae0a08c354d17eadc9; value_b=paper/data/candidates.csv#C0097@sha256:6c20e8bae1801beefe767e6dd119e716ea6fc3d9e9875463afc6d2e92dc5b99f
X9E39BADD52DD,candidate,C0107,venue,Information and Software Technology,Information and Software Technology 149,,,value_a=paper/data/agent_runs/aware-geometry-rl.csv#AGRL0025@sha256:81ee7b9ff66900ffb608095c640635a3cd340c331e3e16884937d36f047351ff; value_b=paper/data/agent_runs/blind-ground.csv#BG-018@sha256:fa49420fa6ffe9a843cd86de4bc602fd9e872982132e1fcdf064c56370219569; value_b=paper/data/candidates.csv#C0107@sha256:fec1005e598d723b28b6b93d3251ab600d737d5dade77f679b23629230711199
XCCA633D7421C,candidate,C0107,url,https://doi.org/10.1016/j.infsof.2022.106936,https://doi.org/10.1016/j.infsof.2022.106936; https://github.com/dgumenyuk/AmbieGen_tool,,,value_a=paper/data/agent_runs/blind-ground.csv#BG-018@sha256:fa49420fa6ffe9a843cd86de4bc602fd9e872982132e1fcdf064c56370219569; value_a=paper/data/candidates.csv#C0107@sha256:fec1005e598d723b28b6b93d3251ab600d737d5dade77f679b23629230711199; value_b=paper/data/agent_runs/aware-geometry-rl.csv#AGRL0025@sha256:81ee7b9ff66900ffb608095c640635a3cd340c331e3e16884937d36f047351ff
X2B76EC7B938B,candidate,C0107,source_type,journal article; official software,paper,,,value_a=paper/data/agent_runs/blind-ground.csv#BG-018@sha256:fa49420fa6ffe9a843cd86de4bc602fd9e872982132e1fcdf064c56370219569; value_a=paper/data/candidates.csv#C0107@sha256:fec1005e598d723b28b6b93d3251ab600d737d5dade77f679b23629230711199; value_b=paper/data/agent_runs/aware-geometry-rl.csv#AGRL0025@sha256:81ee7b9ff66900ffb608095c640635a3cd340c331e3e16884937d36f047351ff
XCF116C82AFE3,candidate,C0109,venue,Science of Computer Programming,Science of Computer Programming 230,,,value_a=paper/data/agent_runs/aware-geometry-rl.csv#AGRL0029@sha256:49efa1622572379e09af98c599f4ce4e428b1d52ddd02d5b3d79c536222e249a; value_b=paper/data/agent_runs/blind-ground.csv#BG-020@sha256:1101aa9cc10d9b885a1edf596b7cb2c084aa97d17edc5ec39bec2c6b6a9c967c; value_b=paper/data/candidates.csv#C0109@sha256:e26b6ed54b6477e4002f3e5a6d03b360c142efea7ad80d7469d0e1f298cbf23f
X9B354AA1D52F,candidate,C0109,url,https://doi.org/10.1016/j.scico.2023.102996,https://doi.org/10.1016/j.scico.2023.102996; https://github.com/stklik-org/frenetic-lib,,,value_a=paper/data/agent_runs/blind-ground.csv#BG-020@sha256:1101aa9cc10d9b885a1edf596b7cb2c084aa97d17edc5ec39bec2c6b6a9c967c; value_a=paper/data/candidates.csv#C0109@sha256:e26b6ed54b6477e4002f3e5a6d03b360c142efea7ad80d7469d0e1f298cbf23f; value_b=paper/data/agent_runs/aware-geometry-rl.csv#AGRL0029@sha256:49efa1622572379e09af98c599f4ce4e428b1d52ddd02d5b3d79c536222e249a
X1759B0300B05,candidate,C0109,source_type,journal article; official software,paper,,,value_a=paper/data/agent_runs/blind-ground.csv#BG-020@sha256:1101aa9cc10d9b885a1edf596b7cb2c084aa97d17edc5ec39bec2c6b6a9c967c; value_a=paper/data/candidates.csv#C0109@sha256:e26b6ed54b6477e4002f3e5a6d03b360c142efea7ad80d7469d0e1f298cbf23f; value_b=paper/data/agent_runs/aware-geometry-rl.csv#AGRL0029@sha256:49efa1622572379e09af98c599f4ce4e428b1d52ddd02d5b3d79c536222e249a
X04D9D2851BB8,candidate,C0110,venue,Science of Computer Programming,Science of Computer Programming 238,,,value_a=paper/data/agent_runs/aware-geometry-rl.csv#AGRL0030@sha256:0722e334add76a7f6f74e26aedd2c9d4d4bc8d2e8a58db662680e9b6d3312c3f; value_b=paper/data/agent_runs/blind-ground.csv#BG-021@sha256:dbd720e51afd90f5e4b1d4f5ffcefb9efa97aec61cbaa68744e1367a24777938; value_b=paper/data/candidates.csv#C0110@sha256:a4ff768c6b1f4f53216b5c2d3232a2c74e38f8f608ee2a749fc45fd15a2eef84
X0BA0BB5B5C38,candidate,C0110,source_type,journal article; official software,paper,,,value_a=paper/data/agent_runs/blind-ground.csv#BG-021@sha256:dbd720e51afd90f5e4b1d4f5ffcefb9efa97aec61cbaa68744e1367a24777938; value_a=paper/data/candidates.csv#C0110@sha256:a4ff768c6b1f4f53216b5c2d3232a2c74e38f8f608ee2a749fc45fd15a2eef84; value_b=paper/data/agent_runs/aware-geometry-rl.csv#AGRL0030@sha256:0722e334add76a7f6f74e26aedd2c9d4d4bc8d2e8a58db662680e9b6d3312c3f
XF66FEC710D68,candidate,C0128,venue,2017 IEEE Intelligent Vehicles Symposium,2017 IEEE Intelligent Vehicles Symposium (IV),,,value_a=paper/data/agent_runs/aware-geometry-rl.csv#AGRL0019@sha256:d80666e2ae9b3ec0e2fe28e180d1db83c9e59f1c623b6eedca1c6f2e9178d4ab; value_b=paper/data/agent_runs/aware-simulation-benchmarks.csv#ASIM0011@sha256:292ece7cb17fdecf2310f82f3a9e3a4ab9f12d1ea480c40b29c733d73eebcc0b; value_b=paper/data/candidates.csv#C0128@sha256:0ae69865624ad6b7cb655f00d0ed49236db88ce1e70fe5c5e6f85107ca4cbf46
X3B4E1EBFFCF3,candidate,C0128,url,https://commonroad.in.tum.de/static/media/LA17.8f9d9dc3.pdf,https://doi.org/10.1109/IVS.2017.7995802; https://github.com/CommonRoad/commonroad-io,,,value_a=paper/data/agent_runs/aware-simulation-benchmarks.csv#ASIM0011@sha256:292ece7cb17fdecf2310f82f3a9e3a4ab9f12d1ea480c40b29c733d73eebcc0b; value_a=paper/data/candidates.csv#C0128@sha256:0ae69865624ad6b7cb655f00d0ed49236db88ce1e70fe5c5e6f85107ca4cbf46; value_b=paper/data/agent_runs/aware-geometry-rl.csv#AGRL0019@sha256:d80666e2ae9b3ec0e2fe28e180d1db83c9e59f1c623b6eedca1c6f2e9178d4ab
XF77B00907155,candidate,C0128,source_type,benchmark,primary paper; official repository; official benchmark portal,,,value_a=paper/data/agent_runs/aware-geometry-rl.csv#AGRL0019@sha256:d80666e2ae9b3ec0e2fe28e180d1db83c9e59f1c623b6eedca1c6f2e9178d4ab; value_b=paper/data/agent_runs/aware-simulation-benchmarks.csv#ASIM0011@sha256:292ece7cb17fdecf2310f82f3a9e3a4ab9f12d1ea480c40b29c733d73eebcc0b; value_b=paper/data/candidates.csv#C0128@sha256:0ae69865624ad6b7cb655f00d0ed49236db88ce1e70fe5c5e6f85107ca4cbf46
XDC7A3ED46394,candidate,C0131,venue,IEEE Robotics and Automation Letters,IEEE Robotics and Automation Letters 10(4),,,value_a=paper/data/agent_runs/blind-aerial-maritime.csv#BAAM-A008@sha256:9285e4678724b86bb3b3cf6bd775fcdcddba1ab6a248019986df1f39ea16c000; value_b=paper/data/agent_runs/aware-simulation-benchmarks.csv#ASIM0017@sha256:e725647ba89e8f6216b16dc45094f523b4cc1104079d8f9ce28dfc8491e76791; value_b=paper/data/candidates.csv#C0131@sha256:47919812ebdb8e672496935954cc20059c93d86f10344e0a03d4646aac59703f
XD6150E6E6496,candidate,C0131,url,https://arxiv.org/abs/2503.01471,https://github.com/ntnu-arl/aerial_gym_simulator,,,value_a=paper/data/agent_runs/blind-aerial-maritime.csv#BAAM-A008@sha256:9285e4678724b86bb3b3cf6bd775fcdcddba1ab6a248019986df1f39ea16c000; value_b=paper/data/agent_runs/aware-simulation-benchmarks.csv#ASIM0017@sha256:e725647ba89e8f6216b16dc45094f523b4cc1104079d8f9ce28dfc8491e76791; value_b=paper/data/candidates.csv#C0131@sha256:47919812ebdb8e672496935954cc20059c93d86f10344e0a03d4646aac59703f
XCDD8A7BA3536,candidate,C0131,source_type,journal paper,primary paper; official repository,,,value_a=paper/data/agent_runs/blind-aerial-maritime.csv#BAAM-A008@sha256:9285e4678724b86bb3b3cf6bd775fcdcddba1ab6a248019986df1f39ea16c000; value_b=paper/data/agent_runs/aware-simulation-benchmarks.csv#ASIM0017@sha256:e725647ba89e8f6216b16dc45094f523b4cc1104079d8f9ce28dfc8491e76791; value_b=paper/data/candidates.csv#C0131@sha256:47919812ebdb8e672496935954cc20059c93d86f10344e0a03d4646aac59703f
X383F1C7065FB,candidate,C0141,venue,Proceedings of GECCO 2011,Proceedings of the 13th Annual Conference on Genetic and Evolutionary Computation (GECCO),,,value_a=paper/data/agent_runs/aware-geometry-rl.csv#AGRL0004@sha256:d449cb91fae8ffd6f8b7e0399947946efaf9cafbcd18d62a1f7a3ff0e59b1189; value_b=paper/data/agent_runs/blind-ground.csv#BG-002@sha256:88dd4b3ab0ebf95b27833b50a7855f6b23cf3fcb48433835633af3d456292003; value_b=paper/data/candidates.csv#C0141@sha256:de6f49e4e86324eca3469a2badcf8992c7e0dbb3b56adcd1bf59b2f90d1b5430
X63C952344CA2,candidate,C0141,source_type,conference paper,paper,,,value_a=paper/data/agent_runs/blind-ground.csv#BG-002@sha256:88dd4b3ab0ebf95b27833b50a7855f6b23cf3fcb48433835633af3d456292003; value_a=paper/data/candidates.csv#C0141@sha256:de6f49e4e86324eca3469a2badcf8992c7e0dbb3b56adcd1bf59b2f90d1b5430; value_b=paper/data/agent_runs/aware-geometry-rl.csv#AGRL0004@sha256:d449cb91fae8ffd6f8b7e0399947946efaf9cafbcd18d62a1f7a3ff0e59b1189
X2FED14D27ADF,candidate,C0142,venue,Proceedings of ISSTA 2021,Proceedings of the 30th ACM SIGSOFT International Symposium on Software Testing and Analysis (ISSTA),,,value_a=paper/data/agent_runs/aware-geometry-rl.csv#AGRL0024@sha256:ef681b4184998fe71629fbc6d25bdb92fe6c193d4aafaa3092e07c66866170cc; value_b=paper/data/agent_runs/blind-ground.csv#BG-017@sha256:100844fb4989a513b706cc9ef44af01bde55cd97f57ab5a0887ef570105c5083; value_b=paper/data/candidates.csv#C0142@sha256:42913c4f15bd31e189204d7a15bfd776eed0659fd9e8ea2b1f24010595286bf5
X90D9842D3EDB,candidate,C0142,url,https://doi.org/10.1145/3460319.3464811,https://doi.org/10.1145/3460319.3464811; https://github.com/testingautomated-usi/DeepHyperion,,,value_a=paper/data/agent_runs/blind-ground.csv#BG-017@sha256:100844fb4989a513b706cc9ef44af01bde55cd97f57ab5a0887ef570105c5083; value_a=paper/data/candidates.csv#C0142@sha256:42913c4f15bd31e189204d7a15bfd776eed0659fd9e8ea2b1f24010595286bf5; value_b=paper/data/agent_runs/aware-geometry-rl.csv#AGRL0024@sha256:ef681b4184998fe71629fbc6d25bdb92fe6c193d4aafaa3092e07c66866170cc
X096E6380E693,candidate,C0142,source_type,conference paper; official artifact,paper,,,value_a=paper/data/agent_runs/blind-ground.csv#BG-017@sha256:100844fb4989a513b706cc9ef44af01bde55cd97f57ab5a0887ef570105c5083; value_a=paper/data/candidates.csv#C0142@sha256:42913c4f15bd31e189204d7a15bfd776eed0659fd9e8ea2b1f24010595286bf5; value_b=paper/data/agent_runs/aware-geometry-rl.csv#AGRL0024@sha256:ef681b4184998fe71629fbc6d25bdb92fe6c193d4aafaa3092e07c66866170cc
XA7AB4AC49171,candidate,C0143,authors,Jarkko Peltomaeki; Frankie Spencer; Ivan Porres,Jarkko Peltomaki; Frankie Spencer; Ivan Porres,,,value_a=paper/data/agent_runs/aware-geometry-rl.csv#AGRL0040@sha256:e4658a4a51f665a865351ea4306855dc5120d753a71d7d21da8183347f439192; value_b=paper/data/agent_runs/blind-ground.csv#BG-022@sha256:a5bd5ac62bb1cf5202e143a7ef843492feb616e243e5ad47feeb0264ebeb2573; value_b=paper/data/candidates.csv#C0143@sha256:39ef11f701e8edfab2e22e38be6c4cec47a541580ee34a8fa3573f3d53e4546f
X093A4FDE28F5,candidate,C0143,venue,15th International Workshop on Search-Based Software Testing (SBST),Proceedings of the 15th Workshop on Search-Based Software Testing,,,value_a=paper/data/agent_runs/blind-ground.csv#BG-022@sha256:a5bd5ac62bb1cf5202e143a7ef843492feb616e243e5ad47feeb0264ebeb2573; value_a=paper/data/candidates.csv#C0143@sha256:39ef11f701e8edfab2e22e38be6c4cec47a541580ee34a8fa3573f3d53e4546f; value_b=paper/data/agent_runs/aware-geometry-rl.csv#AGRL0040@sha256:e4658a4a51f665a865351ea4306855dc5120d753a71d7d21da8183347f439192
XC10076C349D3,candidate,C0143,source_type,conference paper; official artifact,paper,,,value_a=paper/data/agent_runs/blind-ground.csv#BG-022@sha256:a5bd5ac62bb1cf5202e143a7ef843492feb616e243e5ad47feeb0264ebeb2573; value_a=paper/data/candidates.csv#C0143@sha256:39ef11f701e8edfab2e22e38be6c4cec47a541580ee34a8fa3573f3d53e4546f; value_b=paper/data/agent_runs/aware-geometry-rl.csv#AGRL0040@sha256:e4658a4a51f665a865351ea4306855dc5120d753a71d7d21da8183347f439192
X57B57E64E501,candidate,C0143,screening_status,candidate,excluded,,,value_a=paper/data/agent_runs/blind-ground.csv#BG-022@sha256:a5bd5ac62bb1cf5202e143a7ef843492feb616e243e5ad47feeb0264ebeb2573; value_b=paper/data/candidates.csv#C0143@sha256:39ef11f701e8edfab2e22e38be6c4cec47a541580ee34a8fa3573f3d53e4546f
X61D400C59011,candidate,C0145,venue,ACM Transactions on Software Engineering and Methodology,ACM Transactions on Software Engineering and Methodology 33(8),,,value_a=paper/data/agent_runs/aware-geometry-rl.csv#AGRL0032@sha256:1eb0fb879c3323580c5c9fe8ea4001e968498b9b4c129619ceb8c1b79b3aae1c; value_a=paper/data/candidates.csv#C0145@sha256:c573f7b1e45d503fba09da2c2a8bd6b023b95ba93f46b0caf4cdf3e83bed1bd1; value_b=paper/data/agent_runs/blind-ground.csv#BG-041@sha256:978553969292fe99179c1196dc6413e5e46571f06b0a2e4651b3872817c1a655
X13B71412AC47,candidate,C0145,source_type,journal article; official artifact,paper,,,value_a=paper/data/agent_runs/blind-ground.csv#BG-041@sha256:978553969292fe99179c1196dc6413e5e46571f06b0a2e4651b3872817c1a655; value_b=paper/data/agent_runs/aware-geometry-rl.csv#AGRL0032@sha256:1eb0fb879c3323580c5c9fe8ea4001e968498b9b4c129619ceb8c1b79b3aae1c; value_b=paper/data/candidates.csv#C0145@sha256:c573f7b1e45d503fba09da2c2a8bd6b023b95ba93f46b0caf4cdf3e83bed1bd1
X2641DAECD35D,candidate,C0147,title,Toward Maritime Robotic Simulation in Gazebo,Virtual RobotX (VRX) resources,,,value_a=paper/data/agent_runs/aware-simulation-benchmarks.csv#ASIM0021@sha256:ff0367857aeada951541d38625906b70c765c02bd8456e8045a04ac425a8c976; value_a=paper/data/agent_runs/blind-aerial-maritime.csv#BAAM-M001@sha256:12cdb4cd57980cdc4a525ce5c7a200bf13afe9d6fdf4952a01b79d155a1a042d; value_a=paper/data/candidates.csv#C0147@sha256:67877f06f2e604d791b82496f51925b7f8c093560a0c4fe08331f7800819f5e1; value_a=paper/data/candidates.csv#C0147@sha256:7f5b69bb1469cc814e149b9394cab4046b599393cb6efa2d9dd035852a76433a; value_b=paper/data/agent_runs/blind-aerial-maritime.csv#BAAM-M002@sha256:d392440a7e0661210ea133ca5a7af06329873ecd5f112c3f7abe75150c6b2ef7; value_b=paper/data/candidates.csv#C0208@sha256:d3d74a8441119cdb7807318e3257d0f190f423deb1991353fddb5e8bcac1fead
X592BD58D7A56,candidate,C0147,authors,Brian Bingham; Carlos Aguero; Michael McCarrin; Joseph Klamo; Joshua Malia; Kevin Allen; Tyler Lum; Marshall Rawson; Rumman Waqar,Open Robotics; Naval Postgraduate School; RoboNation; community contributors,,,value_a=paper/data/agent_runs/aware-simulation-benchmarks.csv#ASIM0021@sha256:ff0367857aeada951541d38625906b70c765c02bd8456e8045a04ac425a8c976; value_a=paper/data/agent_runs/blind-aerial-maritime.csv#BAAM-M001@sha256:12cdb4cd57980cdc4a525ce5c7a200bf13afe9d6fdf4952a01b79d155a1a042d; value_a=paper/data/candidates.csv#C0147@sha256:67877f06f2e604d791b82496f51925b7f8c093560a0c4fe08331f7800819f5e1; value_a=paper/data/candidates.csv#C0147@sha256:7f5b69bb1469cc814e149b9394cab4046b599393cb6efa2d9dd035852a76433a; value_b=paper/data/agent_runs/blind-aerial-maritime.csv#BAAM-M002@sha256:d392440a7e0661210ea133ca5a7af06329873ecd5f112c3f7abe75150c6b2ef7; value_b=paper/data/candidates.csv#C0208@sha256:d3d74a8441119cdb7807318e3257d0f190f423deb1991353fddb5e8bcac1fead
XE6392C91C621,candidate,C0147,venue,MTS/IEEE OCEANS 2019 Seattle,MTS/IEEE OCEANS Seattle,,,value_a=paper/data/agent_runs/blind-aerial-maritime.csv#BAAM-M001@sha256:12cdb4cd57980cdc4a525ce5c7a200bf13afe9d6fdf4952a01b79d155a1a042d; value_a=paper/data/candidates.csv#C0147@sha256:67877f06f2e604d791b82496f51925b7f8c093560a0c4fe08331f7800819f5e1; value_a=paper/data/candidates.csv#C0147@sha256:7f5b69bb1469cc814e149b9394cab4046b599393cb6efa2d9dd035852a76433a; value_b=paper/data/agent_runs/aware-simulation-benchmarks.csv#ASIM0021@sha256:ff0367857aeada951541d38625906b70c765c02bd8456e8045a04ac425a8c976
XF5FF5A3C06AA,candidate,C0147,venue,MTS/IEEE OCEANS 2019 Seattle,official software repository,,,value_a=paper/data/agent_runs/blind-aerial-maritime.csv#BAAM-M001@sha256:12cdb4cd57980cdc4a525ce5c7a200bf13afe9d6fdf4952a01b79d155a1a042d; value_a=paper/data/candidates.csv#C0147@sha256:67877f06f2e604d791b82496f51925b7f8c093560a0c4fe08331f7800819f5e1; value_a=paper/data/candidates.csv#C0147@sha256:7f5b69bb1469cc814e149b9394cab4046b599393cb6efa2d9dd035852a76433a; value_b=paper/data/agent_runs/blind-aerial-maritime.csv#BAAM-M002@sha256:d392440a7e0661210ea133ca5a7af06329873ecd5f112c3f7abe75150c6b2ef7; value_b=paper/data/candidates.csv#C0208@sha256:d3d74a8441119cdb7807318e3257d0f190f423deb1991353fddb5e8bcac1fead
XC3935D05A20F,candidate,C0147,url,https://github.com/osrf/vrx,https://ieeexplore.ieee.org/document/8962724,,,value_a=paper/data/agent_runs/blind-aerial-maritime.csv#BAAM-M002@sha256:d392440a7e0661210ea133ca5a7af06329873ecd5f112c3f7abe75150c6b2ef7; value_a=paper/data/candidates.csv#C0208@sha256:d3d74a8441119cdb7807318e3257d0f190f423deb1991353fddb5e8bcac1fead; value_b=paper/data/agent_runs/blind-aerial-maritime.csv#BAAM-M001@sha256:12cdb4cd57980cdc4a525ce5c7a200bf13afe9d6fdf4952a01b79d155a1a042d; value_b=paper/data/candidates.csv#C0147@sha256:67877f06f2e604d791b82496f51925b7f8c093560a0c4fe08331f7800819f5e1; value_b=paper/data/candidates.csv#C0147@sha256:7f5b69bb1469cc814e149b9394cab4046b599393cb6efa2d9dd035852a76433a
X1314792636F2,candidate,C0147,url,https://ieeexplore.ieee.org/document/8962724,https://robonation.org/app/uploads/sites/2/2019/09/VRX_paper.pdf,,,value_a=paper/data/agent_runs/blind-aerial-maritime.csv#BAAM-M001@sha256:12cdb4cd57980cdc4a525ce5c7a200bf13afe9d6fdf4952a01b79d155a1a042d; value_a=paper/data/candidates.csv#C0147@sha256:67877f06f2e604d791b82496f51925b7f8c093560a0c4fe08331f7800819f5e1; value_a=paper/data/candidates.csv#C0147@sha256:7f5b69bb1469cc814e149b9394cab4046b599393cb6efa2d9dd035852a76433a; value_b=paper/data/agent_runs/aware-simulation-benchmarks.csv#ASIM0021@sha256:ff0367857aeada951541d38625906b70c765c02bd8456e8045a04ac425a8c976
XC03C87935358,candidate,C0147,source_type,conference paper,official repository,,,value_a=paper/data/agent_runs/blind-aerial-maritime.csv#BAAM-M001@sha256:12cdb4cd57980cdc4a525ce5c7a200bf13afe9d6fdf4952a01b79d155a1a042d; value_a=paper/data/candidates.csv#C0147@sha256:67877f06f2e604d791b82496f51925b7f8c093560a0c4fe08331f7800819f5e1; value_a=paper/data/candidates.csv#C0147@sha256:7f5b69bb1469cc814e149b9394cab4046b599393cb6efa2d9dd035852a76433a; value_b=paper/data/agent_runs/blind-aerial-maritime.csv#BAAM-M002@sha256:d392440a7e0661210ea133ca5a7af06329873ecd5f112c3f7abe75150c6b2ef7; value_b=paper/data/candidates.csv#C0208@sha256:d3d74a8441119cdb7807318e3257d0f190f423deb1991353fddb5e8bcac1fead
XE10E47B066EE,candidate,C0147,source_type,conference paper,primary paper; official repository,,,value_a=paper/data/agent_runs/blind-aerial-maritime.csv#BAAM-M001@sha256:12cdb4cd57980cdc4a525ce5c7a200bf13afe9d6fdf4952a01b79d155a1a042d; value_a=paper/data/candidates.csv#C0147@sha256:67877f06f2e604d791b82496f51925b7f8c093560a0c4fe08331f7800819f5e1; value_a=paper/data/candidates.csv#C0147@sha256:7f5b69bb1469cc814e149b9394cab4046b599393cb6efa2d9dd035852a76433a; value_b=paper/data/agent_runs/aware-simulation-benchmarks.csv#ASIM0021@sha256:ff0367857aeada951541d38625906b70c765c02bd8456e8045a04ac425a8c976
X0F822E88F052,candidate,C0180,title,F1TENTH: An Open-source Evaluation Environment for Continuous Control and Reinforcement Learning,F1TENTH Gym,,,value_a=paper/data/agent_runs/blind-ground.csv#BG-010@sha256:93a2b7bb8f2fb1e9b01758547a75b8ce17b04b7883ebbb6e9531eb1e4a2034ad; value_a=paper/data/candidates.csv#C0180@sha256:054183119da28a4773f56523914d685f7cbb7b47a91d4a3e70224d45e4be0592; value_a=paper/data/candidates.csv#C0180@sha256:2f18ca8d730dde6cfa953dddfd9a6d918ae839659a512fb76d1d282503b6a906; value_b=paper/data/agent_runs/aware-simulation-benchmarks.csv#ASIM0002@sha256:313b7ccb050457cf29d0b9334cb35b9a3a611f473802a85624b8a96abb340717; value_b=paper/data/candidates.csv#C0181@sha256:f5de93c41706c0384aaab2d58bd2a4ff3b1c75b80aa7cf4fd14a73d9fa9dd325
X9193217B7909,candidate,C0180,authors,F1TENTH contributors,Matthew O'Kelly; Hongrui Zheng; Dhruv Karthik; Rahul Mangharam,,,value_a=paper/data/agent_runs/aware-simulation-benchmarks.csv#ASIM0002@sha256:313b7ccb050457cf29d0b9334cb35b9a3a611f473802a85624b8a96abb340717; value_a=paper/data/candidates.csv#C0181@sha256:f5de93c41706c0384aaab2d58bd2a4ff3b1c75b80aa7cf4fd14a73d9fa9dd325; value_b=paper/data/agent_runs/blind-ground.csv#BG-010@sha256:93a2b7bb8f2fb1e9b01758547a75b8ce17b04b7883ebbb6e9531eb1e4a2034ad; value_b=paper/data/candidates.csv#C0180@sha256:054183119da28a4773f56523914d685f7cbb7b47a91d4a3e70224d45e4be0592; value_b=paper/data/candidates.csv#C0180@sha256:2f18ca8d730dde6cfa953dddfd9a6d918ae839659a512fb76d1d282503b6a906
X6C4959D1F1E2,candidate,C0180,venue,Official documentation and repository,Proceedings of the NeurIPS 2019 Competition and Demonstration Track; PMLR 123,,,value_a=paper/data/agent_runs/aware-simulation-benchmarks.csv#ASIM0002@sha256:313b7ccb050457cf29d0b9334cb35b9a3a611f473802a85624b8a96abb340717; value_a=paper/data/candidates.csv#C0181@sha256:f5de93c41706c0384aaab2d58bd2a4ff3b1c75b80aa7cf4fd14a73d9fa9dd325; value_b=paper/data/agent_runs/blind-ground.csv#BG-010@sha256:93a2b7bb8f2fb1e9b01758547a75b8ce17b04b7883ebbb6e9531eb1e4a2034ad; value_b=paper/data/candidates.csv#C0180@sha256:054183119da28a4773f56523914d685f7cbb7b47a91d4a3e70224d45e4be0592; value_b=paper/data/candidates.csv#C0180@sha256:2f18ca8d730dde6cfa953dddfd9a6d918ae839659a512fb76d1d282503b6a906
XDD493E61F704,candidate,C0180,url,https://github.com/f1tenth/f1tenth_gym,https://proceedings.mlr.press/v123/o-kelly20a.html,,,value_a=paper/data/agent_runs/aware-simulation-benchmarks.csv#ASIM0002@sha256:313b7ccb050457cf29d0b9334cb35b9a3a611f473802a85624b8a96abb340717; value_a=paper/data/candidates.csv#C0181@sha256:f5de93c41706c0384aaab2d58bd2a4ff3b1c75b80aa7cf4fd14a73d9fa9dd325; value_b=paper/data/agent_runs/blind-ground.csv#BG-010@sha256:93a2b7bb8f2fb1e9b01758547a75b8ce17b04b7883ebbb6e9531eb1e4a2034ad; value_b=paper/data/candidate_corrections.csv#C0180:url@sha256:dcc97d4f70a344c2cfd3350a85b795bdef03174fee13baa51b3818e8db8d720e; value_b=paper/data/candidates.csv#C0180@sha256:054183119da28a4773f56523914d685f7cbb7b47a91d4a3e70224d45e4be0592
XDFB9DD79FB48,candidate,C0180,url,https://proceedings.mlr.press/v123/o-kelly20a.html,https://proceedings.mlr.press/v123/o2020a.html,https://proceedings.mlr.press/v123/o-kelly20a.html,entity-resolution-audit,Correct invalid PMLR parent path to the official F1TENTH Gym paper landing page.=https://proceedings.mlr.press/v123/o-kelly20a.html; value_a=paper/data/agent_runs/blind-ground.csv#BG-010@sha256:93a2b7bb8f2fb1e9b01758547a75b8ce17b04b7883ebbb6e9531eb1e4a2034ad; value_a=paper/data/candidate_corrections.csv#C0180:url@sha256:dcc97d4f70a344c2cfd3350a85b795bdef03174fee13baa51b3818e8db8d720e; value_a=paper/data/candidates.csv#C0180@sha256:054183119da28a4773f56523914d685f7cbb7b47a91d4a3e70224d45e4be0592; value_b=paper/data/candidate_corrections.csv#C0180:url@sha256:dcc97d4f70a344c2cfd3350a85b795bdef03174fee13baa51b3818e8db8d720e; value_b=paper/data/candidates.csv#C0180@sha256:2f18ca8d730dde6cfa953dddfd9a6d918ae839659a512fb76d1d282503b6a906
X11BEF7FC371E,candidate,C0180,url,https://github.com/f1tenth/f1tenth_gym,https://proceedings.mlr.press/v123/o2020a.html,,,value_a=paper/data/agent_runs/aware-simulation-benchmarks.csv#ASIM0002@sha256:313b7ccb050457cf29d0b9334cb35b9a3a611f473802a85624b8a96abb340717; value_a=paper/data/candidates.csv#C0181@sha256:f5de93c41706c0384aaab2d58bd2a4ff3b1c75b80aa7cf4fd14a73d9fa9dd325; value_b=paper/data/candidates.csv#C0180@sha256:2f18ca8d730dde6cfa953dddfd9a6d918ae839659a512fb76d1d282503b6a906
