candidate_id,artifact_id,artifact_role,source_url,evidence_version,evidence_retrieved_on,access_status,evidence_archive_url,evidence_sha256,local_filename,redistribution_status,retrieval_notes
C0170,provisional-metadata,metadata-only,https://publications.pages.asam.net/standards/ASAM_OpenDRIVE/ASAM_OpenDRIVE_Specification/v1.8.1/specification/index.html,BS 1.8.1 (2024-11-21),2026-07-06,abstract_only,NR,NR,NR,metadata-only,attempted: doi_or_publisher=normalizer did not download bytes | title_author=metadata audit row inspected | scholarly_index_or_repository=no verified local artifact | official_page=Versioned official HTML specification  no local archive.; outcome: metadata-only record requires acquisition
C0171,provisional-metadata,metadata-only,https://publications.pages.asam.net/standards/ASAM_OpenDRIVE/ASAM_OpenDRIVE_Specification/v1.9.0/specification/index.html,BS 1.9.0 (2026-05-08),2026-07-06,abstract_only,NR,NR,NR,metadata-only,attempted: doi_or_publisher=normalizer did not download bytes | title_author=metadata audit row inspected | scholarly_index_or_repository=no verified local artifact | official_page=Versioned official HTML specification  no local archive.; outcome: metadata-only record requires acquisition
C0176,primary-pdf,primary-report,https://mediatum.ub.tum.de/doc/1624607/1624607.pdf,TUM Mediatum 1624607 (ITSC 2021 author copy),2026-07-06,full_text,NR,819e77f4fefd584feb434bb429740b34ae832470822afee1ced65567ccf2e7fb,C0176/commonroad_scenario_designer_mediatum_1624607.pdf,local-restricted,"Primary public PDF; file, pdfinfo, and pdftotext confirmed title, author, and topic identity."
C0178,source-snapshot,repository-source,https://gitlab.com/eufs/public/eufs_maps,commit ccd652da93bcd16b86d89ad1c68dcca440265cbb (default branch master),2026-07-06,official_documentation,https://gitlab.com/eufs/public/eufs_maps/-/archive/ccd652da93bcd16b86d89ad1c68dcca440265cbb/eufs_maps-ccd652da93bcd16b86d89ad1c68dcca440265cbb.tar.gz,114604034f1453e101bef84d9079363270ebe9ffd1ea4a3aaea096c2a9fbcfd0,C0178/eufs_maps_ccd652da93bcd16b86d89ad1c68dcca440265cbb.tar.gz,local-restricted,Official GitLab default branch resolved to the recorded commit; tar listing contains the commit-rooted eufs_maps source tree.
C0182,source-snapshot,repository-source,https://github.com/f1tenth/f1tenth_racetracks,commit b95c4eff766f6367d66b310ea20cd2c9563712c0 (default branch main),2026-07-06,official_documentation,https://codeload.github.com/f1tenth/f1tenth_racetracks/tar.gz/b95c4eff766f6367d66b310ea20cd2c9563712c0,a38dcc6852a718efbd97b73d927a963ea1a9e1d9c869767112b481db9122a0e3,C0182/f1tenth_racetracks_b95c4eff766f6367d66b310ea20cd2c9563712c0.tar.gz,public-redistributable,"Official GitHub default branch resolved to the recorded commit; tar listing contains the commit-rooted source tree and LICENSE, while repository metadata declares GPL-3.0."
C0184,provisional-metadata,metadata-only,https://fs-driverless.github.io/Formula-Student-Driverless-Simulator/v2.2.0/system-overview/,FSDS 2.2.0,2026-07-06,abstract_only,NR,NR,NR,metadata-only,attempted: doi_or_publisher=normalizer did not download bytes | title_author=metadata audit row inspected | scholarly_index_or_repository=no verified local artifact | official_page=Versioned documentation is public  release source not locally archived.; outcome: metadata-only record requires acquisition
C0185,provisional-metadata,metadata-only,https://github.com/AMZ-Racing/fssim,GitHub default branch,2026-07-06,abstract_only,NR,NR,NR,metadata-only,attempted: doi_or_publisher=normalizer did not download bytes | title_author=metadata audit row inspected | scholarly_index_or_repository=no verified local artifact | official_page=Mutable repository branch  no local archive or commit pin.; outcome: metadata-only record requires acquisition
C0188,page-snapshot,official-documentation,https://isaac-sim.github.io/IsaacLab/main/_modules/isaaclab/terrains/terrain_generator.html,Isaac Lab documentation 2.3.2,2026-07-06,official_documentation,https://isaac-sim.github.io/IsaacLab/v2.3.2/_modules/isaaclab/terrains/terrain_generator.html,d0aa981cff7add4fee5a9bcc6e00725da20ec3fffe3c032e4ea3e4de8419f0ec,C0188/isaaclab_terrain_generator_docs_v2.3.2.html,local-restricted,Official versioned HTML snapshot declares documentation version 2.3.2 and identifies isaaclab.terrains.terrain_generator.
C0189,provisional-metadata,metadata-only,https://github.com/TUMFTM/laptime-simulation,GitHub default branch,2026-07-06,abstract_only,NR,NR,NR,metadata-only,attempted: doi_or_publisher=normalizer did not download bytes | title_author=metadata audit row inspected | scholarly_index_or_repository=no verified local artifact | official_page=Mutable repository branch  no local archive or commit pin.; outcome: metadata-only record requires acquisition
C0190,provisional-metadata,metadata-only,https://proceedings.mlr.press/v164/rudin22a.html,PMLR 164 (2022),2026-07-06,abstract_only,NR,NR,NR,metadata-only,attempted: doi_or_publisher=normalizer did not download bytes | title_author=metadata audit row inspected | scholarly_index_or_repository=no verified local artifact | official_page=Proceedings source  no local archive.; outcome: metadata-only record requires acquisition
C0191,page-snapshot,official-documentation,https://sumo.dlr.de/docs/netgenerate.html,SUMO netgenerate page last edited 2026-05-20,2026-07-06,official_documentation,https://sumo.dlr.de/docs/netgenerate.html,4395fde035273b595a81dfafd7f5cdb20ef4ba15dde20a7f666f57bea7d9a675,C0191/sumo_netgenerate_docs_2026-05-20.html,local-restricted,Official HTML snapshot identifies netgenerate and records its 20 May 2026 edit date; SHA-256 fixes the retrieved live-page representation.
C0192,provisional-metadata,metadata-only,https://carla.readthedocs.io/en/0.9.12/adv_opendrive/,CARLA 0.9.12,2026-07-06,abstract_only,NR,NR,NR,metadata-only,attempted: doi_or_publisher=normalizer did not download bytes | title_author=metadata audit row inspected | scholarly_index_or_repository=no verified local artifact | official_page=Versioned documentation  no local archive.; outcome: metadata-only record requires acquisition
C0193,provisional-metadata,metadata-only,https://docs.qgroundcontrol.com/master/en/qgc-dev-guide/file_formats/plan.html,QGroundControl master documentation,2026-07-06,abstract_only,NR,NR,NR,metadata-only,attempted: doi_or_publisher=normalizer did not download bytes | title_author=metadata audit row inspected | scholarly_index_or_repository=no verified local artifact | official_page=Mutable master documentation  no local archive.; outcome: metadata-only record requires acquisition
C0194,primary-pdf,primary-report,https://arxiv.org/pdf/2304.01305,arXiv:2304.01305v1,2026-07-06,full_text,NR,fb6a9a04c8d96082515274edf2cf735df1680af0f76b2ad3921046381d826b46,C0194/pyflyt_uav_simulation_rl_arxiv_2304.01305.pdf,local-restricted,"Primary public PDF; file, pdfinfo, and pdftotext confirmed title, author, and topic identity."
C0195,source-snapshot,repository-source,https://github.com/TUMFTM/racetrack-database,commit e59595d1f3573b30d1ded6a08984935b957688e0 (default branch master),2026-07-06,official_documentation,https://codeload.github.com/TUMFTM/racetrack-database/tar.gz/e59595d1f3573b30d1ded6a08984935b957688e0,d821328e29f596a5d7118270a5e843087f243d986d2e5e48ab646ecd94df7d4e,C0195/race_track_database_e59595d1f3573b30d1ded6a08984935b957688e0.tar.gz,public-redistributable,"Official GitHub default branch resolved to the recorded commit; tar listing contains the commit-rooted source tree and LICENSE, while repository metadata declares LGPL-3.0."
C0199,provisional-metadata,metadata-only,https://proceedings.mlr.press/v229/zhuang23a.html,PMLR 229 (2023),2026-07-06,abstract_only,NR,NR,NR,metadata-only,attempted: doi_or_publisher=normalizer did not download bytes | title_author=metadata audit row inspected | scholarly_index_or_repository=no verified local artifact | official_page=Proceedings source  no local archive.; outcome: metadata-only record requires acquisition
C0200,provisional-metadata,metadata-only,https://robonation.org/app/uploads/sites/2/2026/06/RobotX-2026_Team-Handbook-20260625.pdf,Handbook 2026-06-25,2026-07-06,abstract_only,NR,NR,NR,metadata-only,attempted: doi_or_publisher=normalizer did not download bytes | title_author=metadata audit row inspected | scholarly_index_or_repository=no verified local artifact | official_page=Versioned handbook is public  no local archive.; outcome: metadata-only record requires acquisition
C0201,provisional-metadata,metadata-only,https://www.sailbot.org/wp-content/uploads/2022/05/SailBot-2022-Events.pdf,SailBot 2022,2026-07-06,abstract_only,NR,NR,NR,metadata-only,attempted: doi_or_publisher=normalizer did not download bytes | title_author=metadata audit row inspected | scholarly_index_or_repository=no verified local artifact | official_page=Competition event specification  no local archive.; outcome: metadata-only record requires acquisition
C0202,primary-pdf,primary-report,https://openaccess.thecvf.com/content/CVPR2025/papers/Rowe_Scenario_Dreamer_Vectorized_Latent_Diffusion_for_Generating_Driving_Simulation_Environments_CVPR_2025_paper.pdf,CVPR 2025 paper 01604,2026-07-06,full_text,NR,6fca1736e788f03046dd4f4e31125c7b75f87ad3544373a4fb2e04ca50a43466,C0202/scenario_dreamer_cvpr_2025.pdf,local-restricted,"Primary public PDF; file, pdfinfo, and pdftotext confirmed title, author, and topic identity."
C0203,page-snapshot,official-documentation,https://gazebosim.org/docs/harmonic/sdf_worlds/,Gazebo Harmonic documentation,2026-07-06,official_documentation,https://gazebosim.org/docs/harmonic/sdf_worlds/,74e40502aa45901ec1066dd551632190ce7643ed2bb23113c27590d182c92da1,C0203/gazebo_harmonic_sdf_worlds.html,local-restricted,Official versioned Harmonic HTML snapshot identifies SDF worlds and the harmonic release track; SHA-256 fixes the retrieved representation.
C0204,provisional-metadata,metadata-only,https://sdformat.org/tutorials/specification/pose_frame_semantics/1.7/,SDFormat 1.7,2026-07-06,abstract_only,NR,NR,NR,metadata-only,attempted: doi_or_publisher=normalizer did not download bytes | title_author=metadata audit row inspected | scholarly_index_or_repository=no verified local artifact | official_page=Versioned tutorial page  no local archive.; outcome: metadata-only record requires acquisition
C0205,primary-pdf,primary-report,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/00490.pdf,ECCV 2024 paper 00490,2026-07-06,full_text,NR,e404b4fe277269591688f2d054467f4cddc40072742e8ed40d76dd97f62407a5,C0205/sledge_driving_environments_eccv_2024.pdf,local-restricted,"Primary public PDF; file and pdfinfo passed; pdftotext confirmed title, author, and topic identity after a nonfatal cross-reference reconstruction warning."
C0206,provisional-metadata,metadata-only,https://njord.gitbook.io/2026/,Njord Challenge 2026 GitBook,2026-07-06,abstract_only,NR,NR,NR,metadata-only,attempted: doi_or_publisher=normalizer did not download bytes | title_author=metadata audit row inspected | scholarly_index_or_repository=no verified local artifact | official_page=Live handbook is updated in place  no local archive.; outcome: metadata-only record requires acquisition
C0207,provisional-metadata,metadata-only,https://robonation.org/app/uploads/sites/2/2021/11/VRX2022_Technical-Guide_v1.1.pdf,VRX 2022 Technical Guide v1.1 (2021-11-23),2026-07-06,abstract_only,NR,NR,NR,metadata-only,attempted: doi_or_publisher=normalizer did not download bytes | title_author=metadata audit row inspected | scholarly_index_or_repository=no verified local artifact | official_page=Technical guide is public  no local archive.; outcome: metadata-only record requires acquisition
C0209,provisional-metadata,metadata-only,https://robonation.org/app/uploads/sites/2/2023/07/VRX2023_Task-Descriptions_v1.2.pdf,VRX 2023 Task Descriptions v1.2 (2023-07-03),2026-07-06,abstract_only,NR,NR,NR,metadata-only,attempted: doi_or_publisher=normalizer did not download bytes | title_author=metadata audit row inspected | scholarly_index_or_repository=no verified local artifact | official_page=Task-description specification is public  no local archive.; outcome: metadata-only record requires acquisition
C0210,provisional-metadata,metadata-only,https://github.com/osrf/vrx-docker,GitHub master branch,2026-07-06,abstract_only,NR,NR,NR,metadata-only,attempted: doi_or_publisher=normalizer did not download bytes | title_author=metadata audit row inspected | scholarly_index_or_repository=no verified local artifact | official_page=Mutable repository branch  no local archive or commit pin.; outcome: metadata-only record requires acquisition
C0211,primary-pdf,official-documentation,https://www.roboticsailing.org/2019/rules/,WRSC 2019 Notice of Race and Competition Rules v1.1,2026-07-06,official_documentation,https://www.roboticsailing.org/2019/wp-content/uploads/2019/08/World-Robotic-Sailing-Championship-2019-Notice-of-race-and-competition-rules-v1.1.pdf,36095256a3b7647b62049782c1e8fe87f3dcf33dd0f0e1982e5ecedf9929dbc2,C0211/wrsc_2019_rules_v1.1.pdf,local-restricted,"Official WRSC rules page links this v1.1 PDF; file, pdfinfo, and pdftotext confirm the World Robotic Sailing Championship rules identity and usable nine-page content."
